"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Suspended Solids (mg/L)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Ammonia Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","Total Inorganic Nitrogen (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Turbidity (NTU)","pH","Temperature (°C)","Salinity (psu)"
"Tolo Harbour and Channel","TM2","1988-08-03","1","Bottom Water","3","4","0.02","0.41","0.062","0.002","0.07","102","6.7","120","3.7","8.5","27.3","32.5"
"Tolo Harbour and Channel","TM2","1988-08-17","1","Surface Water","1.1","3","0.13","1.25","0.21","0.094","0.7","37","2.5","500","3.7","8.3","27.7","28.8"
"Tolo Harbour and Channel","TM2","1988-08-17","1","Bottom Water","0.7","2","0.11","1.13","0.21","0.063","0.62","20","1.4","390","3.7","8.3","27.5","30.5"
"Tolo Harbour and Channel","TM2","1988-09-02","1","Surface Water","0.4","1.5","0.02","0.51","0.12","0.02","0.15","42","2.7","N/A","4.7","8.1","27","32.6"
"Tolo Harbour and Channel","TM2","1988-09-02","1","Bottom Water","0.4","1.5","0.03","0.66","0.12","0.02","0.15","11","0.7","N/A","4.4","8.1","25.5","33.4"
"Tolo Harbour and Channel","TM2","1988-09-14","1","Surface Water","5","4","0.56","1.06","0.25","0.47","0.35","130","8.4","260","4.5","8.6","28","32"
"Tolo Harbour and Channel","TM2","1988-09-14","1","Bottom Water","5.2","5","0.13","0.63","0.005","0.092","0.01","142","9","70","5","8.8","28.8","32.3"
"Tolo Harbour and Channel","TM2","1988-09-28","1","Surface Water","6.1","4","0.16","0.9","0.018","0.032","0.1","137","9.6","900","5.5","8.8","26.4","24.3"
"Tolo Harbour and Channel","TM2","1988-09-28","1","Bottom Water","3.8","3","0.11","0.81","0.02","0.023","0.15","81","5.5","500","5","8.7","26.9","28.3"
"Tolo Harbour and Channel","TM2","1988-10-12","1","Surface Water","4.7","2","0.11","1.11","0.16","0.11","0.51","94","6.6","80","N/A","8.6","25.8","27.3"
"Tolo Harbour and Channel","TM2","1988-10-12","1","Bottom Water","2","3","0.09","0.82","0.15","0.07","0.4","50","3.9","140","N/A","8.6","25.7","29.5"
"Tolo Harbour and Channel","TM2","1988-10-31","1","Surface Water","1.9","5.5","0.21","1.64","0.65","0.17","0.89","70","5.4","500","1.9","8","19.7","28"
"Tolo Harbour and Channel","TM2","1988-10-31","1","Bottom Water","1.2","2","0.25","1.35","0.39","0.22","0.82","63","4.8","500","3.7","8.1","20.5","28.7"
"Tolo Harbour and Channel","TM2","1988-11-09","1","Surface Water","6.6","7","0.16","0.8","0.019","0.054","0.1","147","10.8","380","3.8","8.7","21.5","30.1"
"Tolo Harbour and Channel","TM2","1988-11-09","1","Middle Water","6.2","5.5","0.17","0.92","0.006","0.056","0.09","N/A","N/A","500","N/A","N/A","N/A","N/A"
"Tolo Harbour and Channel","TM2","1988-11-09","1","Bottom Water","7.8","4.5","0.13","0.73","0.008","0.03","0.01","129","9.6","250","4.4","8.8","21.4","31"
"Tolo Harbour and Channel","TM2","1988-11-23","1","Surface Water","5.5","3","0.16","1.14","0.14","0.068","0.28","N/A","N/A","490","5.2","8.4","21.5","30.8"
"Tolo Harbour and Channel","TM2","1988-11-23","1","Bottom Water","1.6","2.5","0.07","0.59","0.14","0.026","0.23","N/A","N/A","1","3.3","8.1","21.3","31"
"Tolo Harbour and Channel","TM2","1988-12-07","1","Surface Water","6.6","4.5","0.27","1.3","0.023","0.14","0.56","114","8.9","900","3.2","8.6","18.1","30.7"
"Tolo Harbour and Channel","TM2","1988-12-07","1","Bottom Water","3.3","4","0.08","0.54","0.032","0.017","0.09","102","8","40","2.2","8.5","18","30.8"
"Tolo Harbour and Channel","TM2","1988-12-20","1","Surface Water","10.8","4","0.2","1.61","0.012","0.03","0.02","123","9.8","180","8","9.1","17","N/A"
"Tolo Harbour and Channel","TM2","1988-12-20","1","Bottom Water","2.2","2.5","0.05","0.52","0.006","0.01","0.01","89","7.2","40","3.5","8.6","17","N/A"
"Tolo Harbour and Channel","TM2","1989-01-04","1","Surface Water","4.2","2","0.17","1.13","0.29","0.11","0.6","76","6.2","700","4.3","8.6","16.6","29.2"
"Tolo Harbour and Channel","TM2","1989-01-04","1","Bottom Water","3.2","2.5","0.17","0.99","0.27","0.11","0.59","52","4.3","1200","5","8.6","16.6","30.5"
"Tolo Harbour and Channel","TM2","1989-01-18","1","Surface Water","2.8","3.5","0.18","1.28","0.41","0.09","0.78","78","6.5","360","3.1","8.3","15","29.2"
"Tolo Harbour and Channel","TM2","1989-01-18","1","Bottom Water","1.2","4.5","0.1","0.65","0.18","0.042","0.3","71","5.9","190","3.6","8.2","14.8","30.6"
"Tolo Harbour and Channel","TM2","1989-02-01","1","Surface Water","9.4","4","0.36","1.73","0.11","0.15","0.44","122","10.5","220","4.1","8.7","14.2","28.8"
"Tolo Harbour and Channel","TM2","1989-02-01","1","Bottom Water","5.4","4.5","0.21","1.29","0.13","0.12","0.49","122","10.5","330","4.3","8.5","14.2","28.8"
"Tolo Harbour and Channel","TM2","1989-02-15","1","Surface Water","7.8","4.5","0.17","0.93","<0.005","0.039","0.01","129","11.1","290","10","8.8","14","30.2"
"Tolo Harbour and Channel","TM2","1989-02-15","1","Bottom Water","2.3","2.5","0.06","0.31","0.027","0.018","0.04","119","10.2","180","7","8.6","13.9","30.7"
"Tolo Harbour and Channel","TM2","1989-03-01","1","Surface Water","3.8","6","0.19","1.03","0.005","0.14","0.4","119","9.7","550","5.8","8.5","16.7","30.4"
"Tolo Harbour and Channel","TM2","1989-03-01","1","Bottom Water","4.3","7","0.1","0.66","0.005","0.026","0.08","84","7","230","6.7","8.6","16.4","30.6"
"Tolo Harbour and Channel","TM2","1989-03-15","1","Surface Water","6.2","12","0.17","0.86","0.011","0.066","0.02","120","9.6","190","4.6","8.8","17.1","30.2"
"Tolo Harbour and Channel","TM2","1989-03-15","1","Middle Water","6.4","11","0.13","0.8","0.017","0.053","0.02","119","9.4","200","4.8","8.9","17","30.4"
"Tolo Harbour and Channel","TM2","1989-03-15","1","Bottom Water","3.6","6","0.08","0.56","0.011","0.023","0.02","59","4.8","40","2.9","8.5","15.7","31.3"
"Tolo Harbour and Channel","TM2","1989-03-29","1","Surface Water","7.2","2","0.16","1.18","0.071","0.079","0.15","118","9.4","310","5.7","8.9","17.5","29.4"
"Tolo Harbour and Channel","TM2","1989-03-29","1","Bottom Water","6.5","1.5","0.12","0.87","0.073","0.07","0.08","115","9","90","4.5","8.8","17.4","30.9"
"Tolo Harbour and Channel","TM2","1989-04-12","1","Surface Water","2.2","1","0.12","0.93","0.2","0.11","0.5","69","5.3","510","3.7","8.1","19.1","29.8"
"Tolo Harbour and Channel","TM2","1989-04-12","1","Middle Water","1.7","1","0.18","0.97","0.22","0.12","0.52","74","5.7","380","3.7","8.1","19.5","30.4"
"Tolo Harbour and Channel","TM2","1989-04-12","1","Bottom Water","1.7","1.5","0.16","0.87","0.22","0.15","0.52","66","5.1","490","3.4","8.1","19.6","30.6"
"Tolo Harbour and Channel","TM2","1989-04-26","1","Surface Water","3.9","3","0.15","0.72","0.015","0.039","0.12","98","7.4","10","8.4","8.7","21.1","28.2"
"Tolo Harbour and Channel","TM2","1989-04-26","1","Bottom Water","1.3","5.5","0.08","0.48","0.18","0.05","0.24","49","3.7","210","6.4","8.3","20.6","30.6"
"Tolo Harbour and Channel","TM2","1989-05-11","1","Surface Water","3.4","3","0.13","0.74","0.04","0.07","0.19","57","4","N/A","5","8.4","22.6","N/A"
"Tolo Harbour and Channel","TM2","1989-05-11","1","Middle Water","3.1","1.5","0.19","0.91","0.048","0.16","0.42","46","3.3","N/A","5","8.4","21.8","N/A"
"Tolo Harbour and Channel","TM2","1989-05-11","1","Bottom Water","2.5","3.5","0.06","0.55","0.072","0.04","0.16","12","0.9","N/A","5.5","8.2","21.2","N/A"
"Tolo Harbour and Channel","TM2","1989-05-24","1","Surface Water","6.3","5.5","0.08","1.04","0.015","0.004","0.34","112","7.9","290","6.6","9.2","24.9","22.8"
"Tolo Harbour and Channel","TM2","1989-05-24","1","Bottom Water","0.6","<0.5","0.04","0.37","0.14","0.025","0.2","50","3.7","60","3.9","8.2","23.7","30.3"
"Tolo Harbour and Channel","TM2","1989-06-09","1","Surface Water","7.1","<0.5","0.17","0.86","0.16","0.09","0.26","117","8.1","640","6.2","8.9","25.3","27.1"
"Tolo Harbour and Channel","TM2","1989-06-09","1","Bottom Water","5.9","<0.5","0.18","0.79","0.13","0.08","0.24","82","5.8","510","5.7","8.8","25","27.2"
"Tolo Harbour and Channel","TM2","1989-06-21","1","Surface Water","4.3","11","0.05","0.48","<0.005","<0.002","0.01","80","5.4","80","7.6","8.6","27.1","30.6"
"Tolo Harbour and Channel","TM2","1989-06-21","1","Bottom Water","3.4","13","0.05","0.44","0.007","0.004","0.02","53","3.5","60","11","8.5","27.4","30.8"
"Tolo Harbour and Channel","TM2","1989-07-05","1","Surface Water","2.5","2","0.21","0.85","0.043","0.15","0.39","116","7.9","10","3.5","8.6","28.1","30.6"
"Tolo Harbour and Channel","TM2","1989-07-05","1","Bottom Water","3.2","2","0.14","0.76","0.08","0.057","0.16","65","4.5","50","5.4","8.8","27.7","31"
"Tolo Harbour and Channel","TM2","1989-07-19","1","Surface Water","2.3","8.5","0.08","0.63","0.098","0.034","0.28","75","5","70","12","9.8","28.4","31.4"
"Tolo Harbour and Channel","TM2","1989-07-19","1","Bottom Water","1.9","2.5","0.06","0.28","0.078","0.024","0.09","71","4.7","5600","4.5","8.8","28.4","31.7"
"Tolo Harbour and Channel","TM2","1989-08-02","1","Surface Water","7.3","6.5","0.13","0.78","0.022","0.007","0.03","100","6.5","180","5.7","9.2","27","30.6"
"Tolo Harbour and Channel","TM2","1989-08-02","1","Bottom Water","2.1","2.5","0.05","0.46","0.047","0.031","0.12","31","1.8","20","3.2","8.4","26.1","32.1"
"Tolo Harbour and Channel","TM2","1989-08-16","1","Surface Water","3.9","5","0.04","0.58","0.13","0.031","0.15","111","7.4","170","4.1","9","28","31.1"
"Tolo Harbour and Channel","TM2","1989-08-16","1","Bottom Water","3.1","3.5","0.03","0.35","0.047","0.013","0.05","90","5.9","1","3.4","9","28.1","31.6"
"Tolo Harbour and Channel","TM2","1989-08-30","1","Surface Water","3.5","2.5","0.1","0.85","0.071","0.045","0.32","73","4.5","1300","2.1","8.9","29.6","29.7"
"Tolo Harbour and Channel","TM2","1989-08-30","1","Bottom Water","2.9","2","0.06","0.63","0.076","0.047","0.14","69","4.4","N/A","1.7","8.9","29.5","30.3"
"Tolo Harbour and Channel","TM2","1989-09-12","1","Surface Water","5.8","4","0.03","0.72","0.13","0.008","0.17","112","7.3","130","4","9.2","30.4","24.9"
"Tolo Harbour and Channel","TM2","1989-09-12","1","Bottom Water","6.5","4.5","0.06","0.58","0.056","0.022","0.09","86","5.4","210","3.2","9.2","30.3","28.7"
"Tolo Harbour and Channel","TM2","1989-09-27","1","Surface Water","3.7","3","0.04","0.62","0.056","0.013","0.14","107","6.9","1400","2.8","8.8","29.8","30"
"Tolo Harbour and Channel","TM2","1989-09-27","1","Bottom Water","4.4","6.5","0.05","0.54","0.037","0.013","0.11","51","3.3","1000","2.2","9","29.2","30.2"
"Tolo Harbour and Channel","TM2","1989-10-11","1","Surface Water","1.7","8","0.14","0.99","0.084","0.049","0.41","87","5.9","630","5.4","8.7","26.8","28.6"
"Tolo Harbour and Channel","TM2","1989-10-11","1","Bottom Water","2","22","0.14","0.88","0.16","0.056","0.37","71","4.8","1800","21","8.7","27.1","29.4"
"Tolo Harbour and Channel","TM2","1989-10-25","1","Surface Water","6.3","7","0.09","0.94","<0.005","0.005","0.04","125","8.4","240","6.5","9.1","25.2","30.1"
"Tolo Harbour and Channel","TM2","1989-10-25","1","Bottom Water","2.5","2","0.08","0.62","<0.005","0.028","0.01","69","4.7","190","3.5","8.8","24.9","30.7"
"Tolo Harbour and Channel","TM2","1989-11-08","1","Surface Water","3","3","0.15","1.17","0.036","0.092","0.25","105","7.4","330","2.9","8.6","25.4","30.4"
"Tolo Harbour and Channel","TM2","1989-11-22","1","Surface Water","5.1","7","0.13","1.12","0.008","0.03","0.13","110","8.1","660","5","8.7","22","29"
"Tolo Harbour and Channel","TM2","1989-11-22","1","Bottom Water","3.2","5.5","0.1","0.82","0.041","0.031","0.1","97","7","200","4.1","8.6","22.7","32.7"
"Tolo Harbour and Channel","TM2","1989-12-06","1","Surface Water","4.7","5","0.03","0.87","0.011","<0.002","0.02","59","4.4","640","6.2","8.7","20.7","31.9"
"Tolo Harbour and Channel","TM2","1989-12-06","1","Bottom Water","2.7","2","0.04","0.81","0.01","0.003","0.02","59","4.4","20","8","8.6","20.7","32"
"Tolo Harbour and Channel","TM2","1989-12-20","1","Surface Water","2.2","15","0.09","0.81","0.24","0.05","0.38","59","4.5","140","3.9","8.6","20.1","30.9"
"Tolo Harbour and Channel","TM2","1989-12-20","1","Bottom Water","2.2","8","0.13","1.12","0.21","0.056","0.41","51","3.9","370","7.6","8.7","20.1","31.8"
"Tolo Harbour and Channel","TM2","1990-01-03","1","Surface Water","1.6","11","0.16","1.32","0.33","0.12","0.87","66","5.7","160","4.8","8.1","17.7","29.2"
"Tolo Harbour and Channel","TM2","1990-01-03","1","Middle Water","N/A","18","0.18","1.46","0.35","0.14","0.92","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Tolo Harbour and Channel","TM2","1990-01-03","1","Bottom Water","5","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","120","N/A","N/A","N/A","N/A"
"Tolo Harbour and Channel","TM2","1990-01-17","1","Surface Water","6.4","5","0.18","1","0.13","0.006","0.16","100","8.7","530","6.7","8.1","17.1","29.5"
"Tolo Harbour and Channel","TM2","1990-01-17","1","Bottom Water","3.7","10","0.12","0.73","0.11","0.057","0.31","77","6.6","270","5.8","8","18","30.5"
"Tolo Harbour and Channel","TM2","1990-01-31","1","Surface Water","2.5","1.5","0.22","1.1","0.14","0.13","0.62","73","6.4","330","2.4","8.4","17","29.2"
"Tolo Harbour and Channel","TM2","1990-01-31","1","Bottom Water","2.3","2","0.19","1.16","0.15","0.13","0.63","74","6.5","200","2.6","8.4","17","29.4"
"Tolo Harbour and Channel","TM2","1990-02-14","1","Surface Water","5.5","0.5","0.19","1.1","0.22","0.17","0.56","128","11.1","160","5","7.9","17.5","30"
"Tolo Harbour and Channel","TM2","1990-02-14","1","Bottom Water","2.9","3.5","0.1","0.56","0.095","0.063","0.1","118","10.4","130","3.3","8.2","17","30.6"
"Tolo Harbour and Channel","TM2","1990-02-28","1","Surface Water","2.4","2","0.11","0.66","0.14","0.062","0.24","77","7","320","3.5","8.1","16","26.1"
"Tolo Harbour and Channel","TM2","1990-02-28","1","Bottom Water","0.4","6.5","0.12","0.91","0.18","0.11","0.52","66","5.8","60","3.4","8.6","16.7","29"
"Tolo Harbour and Channel","TM2","1990-03-14","1","Surface Water","7.1","3","0.17","0.95","0.21","0.088","0.38","129","11.2","1","5","8.6","17.9","26.9"
"Tolo Harbour and Channel","TM2","1990-03-14","1","Bottom Water","5.8","6","0.12","0.7","0.15","0.044","0.19","120","10.4","30","3.2","8.7","17.6","29.5"
"Tolo Harbour and Channel","TM2","1990-03-29","1","Surface Water","1.2","4","0.18","1.19","0.34","0.16","0.75","54","4.4","1600","3.2","7.8","20","27.9"
"Tolo Harbour and Channel","TM2","1990-03-29","1","Bottom Water","0.7","16","0.11","0.83","0.25","0.1","0.42","45","3.7","980","5.2","8.1","19.7","29.6"
"Tolo Harbour and Channel","TM2","1990-04-12","1","Surface Water","1.5","2","0.12","1.27","0.21","0.1","0.53","57","4.6","1200","3","7.9","20.8","23.5"
"Tolo Harbour and Channel","TM2","1990-04-12","1","Bottom Water","0.7","3","0.09","0.72","0.17","0.066","0.34","42","3.4","410","2","8","19.7","30.1"
"Tolo Harbour and Channel","TM2","1990-04-25","1","Surface Water","0.3","9","0.15","1.18","0.24","0.11","0.61","57","4.6","330","6","7","20.6","29.9"
"Tolo Harbour and Channel","TM2","1990-04-25","1","Bottom Water","0.3","33","0.16","1.03","0.18","0.092","0.5","54","4.3","250","4","7.9","20.7","30.2"
"Tolo Harbour and Channel","TM2","1990-05-09","1","Surface Water","2.7","1.5","0.3","1.27","0.27","0.2","0.68","59","4.5","680","3.3","7.1","23.6","28.9"
"Tolo Harbour and Channel","TM2","1990-05-09","1","Bottom Water","1.2","12","0.23","0.9","0.28","0.13","0.46","41","3.1","100","11.5","7.8","23.1","30.2"
"Tolo Harbour and Channel","TM2","1990-05-23","1","Surface Water","2.4","4","0.07","0.83","<0.005","0.046","0.1","84","6.1","330","6","8.3","25.2","30.1"
"Tolo Harbour and Channel","TM2","1990-05-23","1","Bottom Water","2.1","4.5","0.08","0.91","<0.005","0.044","0.12","68","4.9","130","7.3","8.4","24.9","30.5"
"Tolo Harbour and Channel","TM2","1990-06-07","1","Surface Water","2.5","2.5","0.1","1.01","0.24","0.058","0.51","115","8.2","2200","6","8","26.2","28.4"
"Tolo Harbour and Channel","TM2","1990-06-07","1","Bottom Water","1.8","1","0.06","1.05","0.13","0.051","0.19","96","6.8","70","5.5","8.4","26","29.2"
"Tolo Harbour and Channel","TM2","1990-06-20","1","Surface Water","3","5.5","0.09","0.71","0.31","0.059","0.55","77","5.3","1000","6.2","8.2","27.9","26.7"
"Tolo Harbour and Channel","TM2","1990-06-20","1","Bottom Water","1.1","5","0.09","0.62","0.17","0.057","0.24","67","4.6","110","4.4","8.3","27.7","28.5"
"Tolo Harbour and Channel","TM2","1990-07-04","1","Surface Water","3.8","2","0.08","0.92","0.059","0.013","0.28","121","8.3","810","6","8.2","27.7","28.6"
"Tolo Harbour and Channel","TM2","1990-07-04","1","Bottom Water","1.5","9.5","0.09","0.72","0.059","0.003","0.24","N/A","N/A","470","N/A","N/A","N/A","N/A"
"Tolo Harbour and Channel","TM2","1990-07-18","1","Surface Water","3.6","4","0.11","0.75","0.007","0.013","0.03","135","8.7","690","7.2","8.7","30.4","33.1"
"Tolo Harbour and Channel","TM2","1990-07-18","1","Bottom Water","3.9","3","0.12","0.69","0.029","0.012","0.04","49","3.3","460","6","8.5","28.5","34.8"
"Tolo Harbour and Channel","TM2","1990-08-01","1","Surface Water","1","3","0.03","1.04","0.019","0.003","0.06","80","5.3","1000","4","8.7","29.6","30.2"
"Tolo Harbour and Channel","TM2","1990-08-01","1","Bottom Water","0.5","1","0.05","0.57","0.055","0.012","0.08","68","4.5","30","4","8.7","29.2","30.9"
"Tolo Harbour and Channel","TM2","1990-08-15","1","Surface Water","4.3","3.5","0.08","0.89","0.2","0.065","0.34","134","8.8","200","4.2","8.6","30.1","30.2"
"Tolo Harbour and Channel","TM2","1990-08-30","1","Surface Water","1.9","1.5","0.09","0.97","0.1","0.075","0.32","93","6.5","160","3.5","8.5","27.2","31.9"
"Tolo Harbour and Channel","TM2","1990-08-30","1","Bottom Water","1.2","4.5","0.07","0.78","0.082","0.034","0.16","85","5.9","40","6","8.5","27","32.6"
"Tolo Harbour and Channel","TM2","1990-09-12","1","Surface Water","1.5","2","0.12","1.12","0.11","0.054","0.27","50","3.4","110000","3.2","8.3","28.1","28.8"
"Tolo Harbour and Channel","TM2","1990-09-12","1","Bottom Water","1.1","3","0.1","0.76","0.088","0.025","0.15","47","3.2","210","4.5","8.3","28.2","32.1"
"Tolo Harbour and Channel","TM2","1990-09-27","1","Surface Water","4.6","3","0.09","1.64","0.12","0.027","0.26","78","5.2","N/A","3.6","8.3","29.1","27.8"
"Tolo Harbour and Channel","TM2","1990-09-27","1","Bottom Water","2.4","19","0.17","1.16","0.12","0.065","0.32","53","3.6","220","16.5","8.3","28.9","30.4"
"Tolo Harbour and Channel","TM2","1990-10-10","1","Surface Water","4.9","24","0.18","0.99","0.088","0.037","0.12","134","9.3","640","32","8.5","27.4","27"
"Tolo Harbour and Channel","TM2","1990-10-10","1","Bottom Water","4.3","2","0.13","1.84","0.11","0.041","0.15","111","7.6","370","6","8.5","27.6","30"
"Tolo Harbour and Channel","TM2","1990-10-29","1","Surface Water","1.3","2","1.4","2.96","0.13","0.075","0.29","72","5.2","800","3.2","7.5","26.1","29.3"
"Tolo Harbour and Channel","TM2","1990-10-29","1","Bottom Water","1.7","6.5","0.34","2.01","0.15","0.092","0.36","65","4.6","800","12.6","7.6","26.2","29.7"
"Tolo Harbour and Channel","TM2","1990-11-08","1","Surface Water","1.6","8.5","0.17","0.7","0.26","0.077","0.39","68","4.9","330","4.1","7.8","25.3","29.4"
"Tolo Harbour and Channel","TM2","1990-11-08","1","Bottom Water","0.8","2.5","0.13","0.65","0.19","0.046","0.26","68","4.9","20","6.8","7.9","25.3","30"
"Tolo Harbour and Channel","TM2","1990-11-21","1","Surface Water","1.1","1","0.17","1.04","0.22","0.16","0.62","121","9.2","220","4.7","8.3","23.2","29.4"
"Tolo Harbour and Channel","TM2","1990-11-21","1","Bottom Water","0.8","<0.5","0.17","1.02","0.2","0.14","0.56","115","8.7","410","2.8","8.2","23.2","29.5"
"Tolo Harbour and Channel","TM2","1990-12-05","1","Surface Water","3.8","3.5","0.16","0.89","0.045","0.053","0.15","120","9.2","470","5","8.4","19.2","29.5"
"Tolo Harbour and Channel","TM2","1990-12-05","1","Bottom Water","3.2","0.5","0.17","1.04","0.062","0.068","0.12","101","8.4","430","5.1","8.4","19","31.1"
"Tolo Harbour and Channel","TM2","1990-12-20","1","Surface Water","3.7","8.5","0.23","0.76","0.19","0.096","0.34","67","3.8","1200","18","8.1","19.8","31.1"
"Tolo Harbour and Channel","TM2","1990-12-20","1","Bottom Water","3.8","4","0.24","0.56","0.13","0.066","0.18","62","3.5","900","21","8.1","19.8","31.2"
"Tolo Harbour and Channel","TM2","1991-01-02","1","Surface Water","1.6","14","0.21","0.55","0.31","0.15","0.54","55","4.2","1400","3.9","8.2","19.4","30.6"
"Tolo Harbour and Channel","TM2","1991-01-02","1","Bottom Water","1.4","3.5","0.17","0.6","0.22","0.11","0.44","54","4.1","1200","8.7","8.2","19.4","31.1"
