"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Suspended Solids (mg/L)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Ammonia Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","Total Inorganic Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Turbidity (NTU)","pH","Temperature (°C)","Salinity (psu)"
"Western Buffer","WM1","1992-08-26","1","Surface Water","1","4","0.08","0.41","0.152","0.028","0.18","1.1","66","4.4","130","5.2","7.9","28.2","31.2"
"Western Buffer","WM1","1992-08-26","1","Middle Water","0.9","3","0.1","0.38","0.181","0.026","0.21","<0.2","65","4.3","180","5.5","7.9","28","31.2"
"Western Buffer","WM1","1992-08-26","1","Bottom Water","0.8","11","0.07","0.39","0.115","0.04","0.16","<0.2","69","4.6","210","7.1","8","27.9","31.5"
"Western Buffer","WM1","1992-09-18","1","Surface Water","1.4","4.5","0.4","0.22","0.074","0.02","0.2","1.1","112","8.1","700","2.2","8","23.1","30.7"
"Western Buffer","WM1","1992-09-18","1","Middle Water","1.2","1.5","0.21","0.57","0.094","0.023","0.23","<0.2","131","9.5","2000","2.4","8","22.6","31"
"Western Buffer","WM1","1992-09-18","1","Bottom Water","0.9","7","0.31","0.35","0.11","0.024","0.23","1.1","115","8.5","1800","3","7.9","22.2","32.8"
"Western Buffer","WM1","1992-10-16","1","Surface Water","0.7","6.5","0.09","0.63","0.03","0.024","0.14","0.5","80","5.4","1400","4.6","8","26.9","33.1"
"Western Buffer","WM1","1992-10-16","1","Middle Water","0.5","8","0.14","0.62","0.025","0.022","0.18","0.5","81","5.4","3700","4.5","8","26.8","33.1"
"Western Buffer","WM1","1992-10-16","1","Bottom Water","0.4","6.5","0.11","0.64","0.036","0.022","0.15","0.7","80","5.4","2100","5.7","8","26.8","33.1"
"Western Buffer","WM1","1992-11-09","1","Surface Water","0.8","8","0.18","0.58","0.013","0.034","0.17","0.2","99","7.1","280","5.2","8.1","22.6","33.1"
"Western Buffer","WM1","1992-11-09","1","Middle Water","0.6","8","0.25","0.55","0.01","0.03","0.16","0.2","99","7.1","360","5","8.1","22.6","33.1"
"Western Buffer","WM1","1992-11-09","1","Bottom Water","0.7","7.5","0.12","0.6","0.025","0.034","0.17","0.2","99","7.1","320","5","8.1","22.6","33.2"
"Western Buffer","WM1","1992-12-04","1","Surface Water","0.5","3.5","0.21","0.62","0.198","0.034","0.23","1.1","71","5.3","21","3.5","8","20.4","33"
"Western Buffer","WM1","1992-12-04","1","Middle Water","0.6","1.5","0.24","0.65","0.289","0.056","0.36","1.3","102","7.6","130","3.1","8","20.3","32.1"
"Western Buffer","WM1","1992-12-04","1","Bottom Water","0.8","1","0.2","0.54","0.214","0.02","0.27","0.9","111","8.8","120","3.4","8","20.4","30.7"
"Western Buffer","WM1","1993-01-11","1","Surface Water","0.4","7.5","0.21","1.22","0.241","0.147","0.39","0.4","90","6.9","240","6.4","8","19.4","32.7"
"Western Buffer","WM1","1993-01-11","1","Middle Water","0.2","11","0.1","0.92","0.13","0.043","0.27","1.2","98","7.4","1000","8.7","8.1","19.3","32.8"
"Western Buffer","WM1","1993-01-11","1","Bottom Water","0.4","12","0.11","1.23","0.161","0.041","0.29","0.2","125","9.5","2900","9","8.4","19.2","32.9"
"Western Buffer","WM1","1993-02-12","1","Surface Water","0.5","2","0.07","0.82","0.052","0.074","0.09","0.4","81","7.2","85","2.6","8.1","17.7","33.7"
"Western Buffer","WM1","1993-02-12","1","Middle Water","0.5","2.5","0.09","0.73","0.054","0.074","0.08","<0.2","81","7.1","130","3.6","8.2","17.7","33.6"
"Western Buffer","WM1","1993-02-12","1","Bottom Water","0.5","2","0.1","0.67","0.094","0.069","0.12","0.4","81","7.1","32","2.9","8.2","17.7","33.8"
"Western Buffer","WM1","1993-03-05","1","Surface Water","0.9","3.5","0.07","0.52","0.079","0.02","0.11","0.4","96","8.4","14","2.7","8.3","17.6","33.6"
"Western Buffer","WM1","1993-03-05","1","Middle Water","0.5","2","0.09","0.49","0.071","0.028","0.1","0.3","97","8.5","9","3.3","8.3","17.1","33.7"
"Western Buffer","WM1","1993-03-05","1","Bottom Water","0.5","3","0.11","0.53","0.082","0.015","0.13","<0.2","98","8.6","8","4","8.3","17.4","33.7"
"Western Buffer","WM1","1993-04-14","1","Surface Water","0.5","1.5","0.04","0.42","0.105","0.022","0.21","0.8","96","7.1","11","2.2","8.1","20.2","33.5"
"Western Buffer","WM1","1993-04-14","1","Middle Water","0.4","2","0.03","0.38","0.1","0.012","0.15","0.9","95","7.2","34","2.5","8.1","19.6","33.6"
"Western Buffer","WM1","1993-04-14","1","Bottom Water","0.7","2.5","0.04","0.49","0.078","0.026","0.2","0.4","94","7.1","150","2.6","8.1","19.4","33.7"
"Western Buffer","WM1","1993-05-21","1","Surface Water","1.9","2","0.04","0.57","0.109","0.03","0.25","0.9","108","7.7","27","3.4","8.2","26.4","26.7"
"Western Buffer","WM1","1993-05-21","1","Middle Water","1.1","2","0.05","0.42","0.076","0.021","0.16","1.3","75","5.4","33","3.4","8.1","25.8","33.5"
"Western Buffer","WM1","1993-05-21","1","Bottom Water","0.5","2.5","0.04","0.36","0.054","0.018","0.07","0.2","73","5.3","19","7.3","8.1","25.7","33.8"
"Western Buffer","WM1","1993-06-22","1","Surface Water","2.8","3.5","0.06","0.48","0.144","0.03","0.44","<0.2","113","8.1","8","3","8.4","26.3","25.1"
"Western Buffer","WM1","1993-06-22","1","Middle Water","0.6","5.5","0.05","0.32","0.056","0.026","0.15","<0.2","72","5.5","90","6.2","8.2","23.1","34.2"
"Western Buffer","WM1","1993-06-22","1","Bottom Water","0.4","7.5","0.11","0.26","0.035","0.067","0.13","1.1","62","4.7","31","9.8","8.2","23.1","34.4"
"Western Buffer","WM1","1993-07-06","1","Surface Water","1.7","3","0.04","0.72","0.143","0.018","0.49","2.8","118","8.2","10","5.2","8.5","27.6","22.1"
"Western Buffer","WM1","1993-07-06","1","Middle Water","0.3","5","0.04","0.43","0.052","0.01","0.15","0.5","76","5.5","32","5.4","8.4","24.7","33.1"
"Western Buffer","WM1","1993-07-06","1","Bottom Water","0.3","5.5","0.04","0.42","0.063","0.007","0.17","0.4","74","5.5","4","6.1","8.4","24.5","33.8"
"Western Buffer","WM1","1993-08-25","1","Surface Water","0.4","2.5","0.05","0.5","0.071","0.037","0.42","0.4","N/A","N/A","380","8.1","8","27.7","26.6"
"Western Buffer","WM1","1993-08-25","1","Middle Water","0.3","2.5","0.05","0.39","0.048","0.025","0.26","0.4","N/A","N/A","330","3","8.5","27.1","30.9"
"Western Buffer","WM1","1993-08-25","1","Bottom Water","0.2","10","0.05","0.26","0.041","0.023","0.12","0.3","N/A","N/A","100","5.2","8.5","26.7","31.8"
"Western Buffer","WM1","1993-09-13","1","Surface Water","0.3","3.5","0.04","0.46","0.149","0.038","0.3","1.1","85","5.6","60","3","8","28.2","30.8"
"Western Buffer","WM1","1993-09-13","1","Middle Water","0.3","3.5","0.04","0.41","0.145","0.031","0.27","1.2","85","5.5","150","4.5","8.2","27.7","32.9"
"Western Buffer","WM1","1993-09-13","1","Bottom Water","<0.1","3.5","0.03","0.26","0.07","0.026","0.12","0.9","69","4.5","5","4.3","8.2","26.6","33.7"
"Western Buffer","WM1","1993-10-11","1","Surface Water","0.5","17","0.05","0.4","0.061","0.026","0.12","1.4","97","6.5","250","3.1","7.8","26.5","32.5"
"Western Buffer","WM1","1993-10-11","1","Middle Water","0.4","4.2","0.04","0.27","0.059","0.016","0.12","0.6","95","6.3","100","3.2","8.2","26.4","32.5"
"Western Buffer","WM1","1993-10-11","1","Bottom Water","0.3","4.8","0.06","0.21","0.046","0.018","0.11","0.9","95","6.3","40","5.2","8.3","26.4","32.5"
"Western Buffer","WM1","1993-11-08","1","Surface Water","0.5","4.8","0.07","0.73","0.131","0.04","0.35","0.5","94","6.5","2500","3","8.1","24","32.1"
"Western Buffer","WM1","1993-11-08","1","Middle Water","0.3","6.4","0.07","0.64","0.089","0.033","0.32","0.3","94","6.6","1500","4.4","8.2","23.9","32.4"
"Western Buffer","WM1","1993-11-08","1","Bottom Water","0.3","20","0.2","0.62","0.092","0.025","0.29","0.4","97","6.7","130","5.9","8.3","23.8","32.9"
"Western Buffer","WM1","1993-12-15","1","Surface Water","0.4","8.9","0.04","0.49","0.101","0.024","0.21","0.3","109","8.3","52","4.4","8.3","20","31.4"
"Western Buffer","WM1","1993-12-15","1","Middle Water","0.4","12","0.03","0.47","0.098","0.023","0.21","0.4","102","7.7","60","5.4","8.4","20","31.7"
"Western Buffer","WM1","1993-12-15","1","Bottom Water","0.4","11","0.04","1.93","0.096","0.026","0.2","0.5","99","7.4","50","6","8.4","20","31.7"
"Western Buffer","WM1","1994-01-05","1","Surface Water","0.3","19","0.05","0.65","0.135","0.038","0.33","1.1","84","6.7","270","5","8.2","18","31.1"
"Western Buffer","WM1","1994-01-05","1","Middle Water","0.6","10","0.06","0.64","0.148","0.038","0.34","0.4","82","6.5","390","6.7","8.2","17.8","31.2"
"Western Buffer","WM1","1994-01-05","1","Bottom Water","1.4","7.2","0.06","0.64","0.14","0.037","0.35","0.3","81","6.4","340","8.1","8.2","17.8","31.2"
"Western Buffer","WM1","1994-02-14","1","Surface Water","0.5","3.5","0.04","0.88","0.107","0.014","0.17","1.1","97","7.6","220","3.4","8.3","18.2","32.6"
"Western Buffer","WM1","1994-02-14","1","Middle Water","<0.1","4.5","0.03","0.48","0.073","0.011","0.13","0.7","93","7.2","140","2.8","8.4","18.2","32.8"
"Western Buffer","WM1","1994-02-14","1","Bottom Water","<0.1","5.4","0.04","0.38","0.057","0.011","0.11","0.9","91","7.1","400","4","8.4","18","32.8"
"Western Buffer","WM1","1994-03-11","1","Surface Water","0.8","1.6","0.03","0.51","0.033","0.022","0.13","0.7","98","7.6","48","2.3","8.4","18","33.2"
"Western Buffer","WM1","1994-03-11","1","Middle Water","0.6","1.4","0.03","0.5","0.039","0.024","0.14","1.2","97","7.5","28","2","8.5","18.2","33.4"
"Western Buffer","WM1","1994-03-11","1","Bottom Water","0.7","1.9","0.03","0.47","0.019","0.018","0.11","1.1","98","7.6","70","5","8.5","18.2","33.4"
"Western Buffer","WM1","1994-04-11","1","Surface Water","1.8","0.9","0.03","0.48","0.056","0.003","0.07","5.6","91","6.6","15","1.9","8.1","21.8","33.6"
"Western Buffer","WM1","1994-04-11","1","Middle Water","1","1","0.03","0.39","0.042","0.008","0.05","2.9","89","6.4","700","2.5","8.1","21.6","33.7"
"Western Buffer","WM1","1994-04-11","1","Bottom Water","0.7","1.7","0.03","0.41","0.039","0.006","0.05","2.6","87","6.3","480","2.8","8.1","21.6","33.8"
"Western Buffer","WM1","1994-05-04","1","Surface Water","0.6","4.8","0.04","0.65","0.117","0.025","0.48","1","66","4.7","600","1.9","8.2","25.4","26.9"
"Western Buffer","WM1","1994-05-04","1","Middle Water","0.4","6.9","0.05","0.25","0.076","<0.002","0.14","0.9","68","4.8","8","2.4","8.2","23.6","34.1"
"Western Buffer","WM1","1994-05-04","1","Bottom Water","0.5","0.7","0.06","0.55","0.107","0.024","0.47","0.6","70","4.9","260","3.2","8.2","23.4","34.3"
"Western Buffer","WM1","1994-06-03","1","Surface Water","0.8","2.6","0.05","0.67","0.038","0.021","0.13","3.3","87","5.9","50","3.4","8.2","26.5","31.5"
"Western Buffer","WM1","1994-06-03","1","Middle Water","0.8","2.6","0.05","0.67","0.021","0.004","0.11","3.2","78","5.3","37","3.4","8.3","26.4","32.5"
"Western Buffer","WM1","1994-06-03","1","Bottom Water","0.9","3.9","0.05","0.67","0.035","0.019","0.12","2.7","69","4.7","31","3.5","8.3","26","32.7"
"Western Buffer","WM1","1994-07-11","1","Surface Water","0.9","1.9","0.04","0.49","0.035","0.027","0.27","7.1","71","4.8","27","3.7","8","27.9","26.4"
"Western Buffer","WM1","1994-07-11","1","Middle Water","0.8","1.9","0.02","0.32","0.024","0.021","0.14","3.2","48","3.3","33","4.4","7.9","25","33.4"
"Western Buffer","WM1","1994-07-11","1","Bottom Water","0.5","5.7","0.04","0.36","0.025","0.027","0.19","3.1","34","2.4","30","7.1","7.8","24.1","34.1"
"Western Buffer","WM1","1994-08-05","1","Surface Water","1.7","2","0.05","0.7","0.035","0.023","0.33","6.6","90","6.3","60","3.2","8.2","27.3","21.5"
"Western Buffer","WM1","1994-08-05","1","Middle Water","0.7","2.2","0.04","0.68","0.071","0.023","0.37","6.3","68","4.6","110","3","8.1","26.2","29.1"
"Western Buffer","WM1","1994-08-05","1","Bottom Water","0.9","2.2","0.05","0.49","0.045","0.023","0.21","1.5","52","3.6","200","4","8","24.2","34.1"
"Western Buffer","WM1","1994-09-15","1","Surface Water","0.4","3.9","0.05","0.53","0.12","0.033","0.21","0.7","109","7.3","900","5.6","8.1","27.1","31.6"
"Western Buffer","WM1","1994-09-15","1","Middle Water","0.4","5","0.05","0.64","0.153","0.032","0.22","0.6","90","6","900","6.7","8.1","27.1","31.7"
"Western Buffer","WM1","1994-09-15","1","Bottom Water","0.3","7.1","0.05","0.52","0.148","0.031","0.23","0.2","96","6.4","300","12.4","8.2","26.6","32.6"
"Western Buffer","WM1","1994-10-05","1","Surface Water","0.6","5.6","0.05","0.29","0.049","0.031","0.14","3.9","115","7.6","27","5.2","8.1","27.4","31.5"
"Western Buffer","WM1","1994-10-05","1","Middle Water","0.7","5.8","0.05","0.29","0.054","0.034","0.12","2.1","113","7.4","38","5.4","8.2","27.4","32.2"
"Western Buffer","WM1","1994-10-05","1","Bottom Water","0.5","6.1","0.04","0.25","0.045","0.038","0.1","2.2","114","7.5","240","7.7","8.2","27.4","32.3"
"Western Buffer","WM1","1994-11-04","1","Surface Water","0.3","5.8","0.05","0.39","0.074","0.015","0.12","1.3","86","5.9","60","4.7","8.3","24.4","32.7"
"Western Buffer","WM1","1994-11-04","1","Middle Water","0.2","5.7","0.05","0.41","0.066","0.014","0.11","0.4","86","6","40","4","8.5","24.4","32.8"
"Western Buffer","WM1","1994-11-04","1","Bottom Water","0.2","5.9","0.07","0.56","0.05","0.005","0.09","0.7","87","6","46","22.7","8.6","24.4","32.8"
"Western Buffer","WM1","1994-12-02","1","Surface Water","0.7","2.9","0.08","0.51","0.133","0.041","0.22","1.8","90","6.4","16","2.2","7.8","23.4","32.5"
"Western Buffer","WM1","1994-12-02","1","Middle Water","0.7","3","0.06","0.47","0.155","0.037","0.23","1","89","6.3","30","2.1","8.1","23.3","32.7"
"Western Buffer","WM1","1994-12-02","1","Bottom Water","0.9","3.1","0.06","0.41","0.091","0.04","0.15","1.3","92","6.5","90","3.4","8.1","23.2","32.9"
"Western Buffer","WM1","1995-01-05","1","Surface Water","0.3","4.4","0.08","0.59","0.023","0.034","0.08","1.2","88","6.7","100","2.7","7.7","19","32.9"
"Western Buffer","WM1","1995-01-05","1","Middle Water","0.3","5.2","0.07","0.55","0.048","0.033","0.11","0.9","86","6.6","170","3.8","8.1","18.9","33.3"
"Western Buffer","WM1","1995-01-05","1","Bottom Water","0.3","11","0.08","0.53","0.061","0.035","0.12","1.1","88","6.7","27","9.5","8.1","18.9","33.3"
"Western Buffer","WM1","1995-02-09","1","Surface Water","1.3","9.5","0.05","0.33","0.027","0.026","0.05","4","101","8.2","170","1","8.1","16.3","32.5"
"Western Buffer","WM1","1995-02-09","1","Middle Water","1.3","10","0.05","0.34","0.054","0.03","0.08","4.3","100","8.1","460","0.8","8.3","16.2","32.5"
"Western Buffer","WM1","1995-02-09","1","Bottom Water","0.9","8","0.06","0.32","0.099","0.032","0.16","3.4","93","7.5","69","1.3","8.2","16.2","32.7"
"Western Buffer","WM1","1995-03-08","1","Surface Water","1.3","8.6","0.06","0.52","0.13","0.03","0.26","1.2","94","7.7","230","2.5","8.1","15.8","31.7"
"Western Buffer","WM1","1995-03-08","1","Middle Water","0.8","9.4","0.05","0.44","0.1","0.027","0.22","0.9","95","7.8","90","3","8.1","15.6","31.7"
"Western Buffer","WM1","1995-03-08","1","Bottom Water","0.7","17","0.04","0.47","0.1","0.039","0.22","1.6","98","8.1","190","3.5","8.1","15.4","31.7"
"Western Buffer","WM1","1995-04-06","1","Surface Water","0.5","1.8","0.05","0.36","0.13","0.034","0.19","0.9","101","8","200","0.7","8","17.4","32.4"
"Western Buffer","WM1","1995-04-06","1","Middle Water","0.5","1.4","0.04","0.22","0.086","0.025","0.09","0.4","99","7.8","140","1","8.1","17.1","32.7"
"Western Buffer","WM1","1995-04-06","1","Bottom Water","0.4","2.4","0.03","0.3","0.069","0.02","0.1","<0.2","102","8","230","4.5","8.1","17","32.9"
"Western Buffer","WM1","1995-05-03","1","Surface Water","1.6","2.1","0.05","0.37","0.01","0.014","0.02","2.6","124","8.7","20","0.1","8.2","23.9","31.9"
"Western Buffer","WM1","1995-05-03","1","Middle Water","0.7","2.4","0.05","0.33","0.051","0.017","0.06","1.9","118","8.3","31","0.3","8.1","22.9","33.4"
"Western Buffer","WM1","1995-05-03","1","Bottom Water","0.8","12","0.07","0.45","0.048","0.016","0.05","1.7","110","7.8","1","7.2","7.9","22.5","33.6"
"Western Buffer","WM1","1995-06-08","1","Surface Water","0.7","1.6","0.05","0.27","0.12","0.036","0.2","3.9","85","5.6","27","0.5","8","27.5","32"
"Western Buffer","WM1","1995-06-08","1","Middle Water","0.8","1.9","0.04","0.71","0.089","0.027","0.12","4.3","89","5.8","900","2.4","8.1","27.3","33.7"
"Western Buffer","WM1","1995-06-08","1","Bottom Water","0.5","2.4","0.04","0.28","0.048","0.023","0.06","1.8","84","5.5","28","4","8.1","26.8","33.9"
"Western Buffer","WM1","1995-07-05","1","Surface Water","0.6","3.7","0.06","0.71","0.043","0.037","0.3","0.7","71","4.9","1200","4.1","7.9","25.7","27.4"
"Western Buffer","WM1","1995-07-05","1","Middle Water","0.4","4.6","0.06","0.32","0.029","0.032","0.14","0.5","62","4.4","1800","5.3","7.9","23.2","34.1"
"Western Buffer","WM1","1995-07-05","1","Bottom Water","0.3","7","0.07","0.23","0.016","0.029","0.08","0.4","70","5.1","700","6.8","8","22.8","34.3"
"Western Buffer","WM1","1995-08-07","1","Surface Water","0.7","1.6","0.08","0.4","0.054","0.031","0.31","3","98","6.8","30","1","7.9","25.6","26.7"
"Western Buffer","WM1","1995-08-07","1","Middle Water","0.2","3.7","0.05","0.28","0.029","0.019","0.13","1.3","87","6","1400","2.5","8","24.6","31.5"
"Western Buffer","WM1","1995-08-07","1","Bottom Water","0.1","12","0.08","0.37","0.018","0.023","0.11","0.7","60","4.3","70","14","8","22.3","34.2"
"Western Buffer","WM1","1995-09-07","1","Surface Water","1","7.7","0.04","0.2","0.02","0.004","0.16","6.8","88","5.9","160","5.2","8.2","28.4","27"
"Western Buffer","WM1","1995-09-07","1","Middle Water","0.6","6.6","0.05","0.26","0.051","0.012","0.22","6.1","88","5.9","100","3.4","8.1","27.9","27.8"
"Western Buffer","WM1","1995-09-07","1","Bottom Water","0.4","7.2","0.04","0.25","0.053","0.013","0.23","6.3","66","4.5","120","29.1","7.9","25.9","32.5"
"Western Buffer","WM1","1995-10-04","1","Surface Water","0.2","9","0.07","0.4","0.18","0.048","0.28","0.7","88","5.9","160","6.5","8","27.2","31.4"
"Western Buffer","WM1","1995-10-04","1","Middle Water","0.2","23","0.08","0.44","0.13","0.039","0.23","0.6","85","5.7","60","16.1","8","27","31.7"
"Western Buffer","WM1","1995-10-04","1","Bottom Water","0.2","27","0.09","0.38","0.12","0.037","0.22","0.7","85","5.7","40","55.1","8","27","31.9"
"Western Buffer","WM1","1995-11-03","1","Surface Water","0.6","2.7","0.09","0.26","0.044","0.019","0.11","2","96","6.6","9","4.1","8.1","24.9","32.9"
"Western Buffer","WM1","1995-11-03","1","Middle Water","0.4","1.9","0.06","0.33","0.039","0.018","0.08","1.7","100","6.8","33","3.9","8.3","25","33.3"
"Western Buffer","WM1","1995-11-03","1","Bottom Water","0.3","2.2","0.06","0.25","<0.005","0.017","0.03","1.8","101","6.9","21","4.8","8.3","25","33.3"
"Western Buffer","WM1","1995-12-04","1","Surface Water","0.6","4.4","0.13","0.2","0.05","0.024","0.1","1","87","6.3","50","3.8","8.1","21.2","33.8"
"Western Buffer","WM1","1995-12-04","1","Middle Water","0.7","3.7","0.12","0.15","0.035","0.018","0.06","1","80","5.8","52","3.7","8.2","21.2","33.8"
"Western Buffer","WM1","1995-12-04","1","Bottom Water","0.7","4.5","0.12","0.14","0.031","0.021","0.05","0.6","79","5.7","43","4.2","8.2","21.1","33.8"
"Western Buffer","WM1","1996-01-08","1","Surface Water","0.4","4","0.08","0.27","0.15","0.037","0.2","1.3","67","5.1","120","4.8","8.2","18.6","33.7"
"Western Buffer","WM1","1996-01-08","1","Middle Water","0.4","4.3","0.09","0.28","0.16","0.033","0.23","1.4","68","5.2","80","4.4","8.3","18.6","34"
"Western Buffer","WM1","1996-01-08","1","Bottom Water","0.4","4.4","0.08","0.54","0.12","0.019","0.16","1.5","70","5.3","130","12.5","8.4","18.6","34"
"Western Buffer","WM1","1996-02-09","1","Surface Water","0.5","3.5","0.1","0.26","0.076","0.042","0.1","1.3","86","6.5","140","1.2","7.5","18.6","34.3"
"Western Buffer","WM1","1996-02-09","1","Middle Water","0.4","3.5","0.13","0.24","0.066","0.012","0.09","1.1","81","6.1","290","1.1","8.1","18.6","34.4"
"Western Buffer","WM1","1996-02-09","1","Bottom Water","0.4","3.3","0.15","0.27","0.071","0.015","0.1","1.6","83","6.3","270","2.7","8.1","18.6","34.4"
"Western Buffer","WM1","1996-03-04","1","Surface Water","0.8","4.4","0.06","0.31","0.067","0.018","0.1","0.4","89","6.9","90","4.9","8.2","17.5","34.3"
"Western Buffer","WM1","1996-03-04","1","Middle Water","0.6","5.4","0.06","0.25","0.077","0.018","0.11","0.6","89","7","180","4.6","8.2","17.1","34.3"
"Western Buffer","WM1","1996-03-04","1","Bottom Water","0.4","5.6","0.06","0.22","0.1","0.018","0.13","0.8","91","7.1","180","4.6","8.3","17","34.3"
